,post_id,post_url
50,120277079,https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/120277079.htm
51,120475478,https://www.nhatot.com/mua-ban-quan-tan-binh-tp-ho-chi-minh/120475478.htm
52,120422464,https://www.nhatot.com/mua-ban-thanh-pho-thu-duc-tp-ho-chi-minh/120422464.htm
53,120302944,https://www.nhatot.com/mua-ban-thanh-pho-thu-duc-tp-ho-chi-minh/120302944.htm
54,120475451,https://www.nhatot.com/mua-ban-quan-hai-chau-da-nang/120475451.htm
55,120427533,https://www.nhatot.com/mua-ban-quan-go-vap-tp-ho-chi-minh/120427533.htm
56,118795217,https://www.nhatot.com/mua-ban-quan-go-vap-tp-ho-chi-minh/118795217.htm#px=SR-special_display_ad-[PO-5][PL-default]
57,119415395,https://www.nhatot.com/mua-ban-quan-binh-tan-tp-ho-chi-minh/119415395.htm
58,119959317,https://www.nhatot.com/mua-ban-quan-12-tp-ho-chi-minh/119959317.htm
59,120398851,https://www.nhatot.com/mua-ban-quan-binh-tan-tp-ho-chi-minh/120398851.htm#px=SR-special_display_ad-[PO-13][PL-default]
60,120054052,https://www.nhatot.com/mua-ban-thanh-pho-qui-nhon-binh-dinh/120054052.htm
61,120475491,https://www.nhatot.com/mua-ban-thanh-pho-thu-duc-tp-ho-chi-minh/120475491.htm
62,120385997,https://www.nhatot.com/mua-ban-huyen-cu-chi-tp-ho-chi-minh/120385997.htm
63,120475462,https://www.nhatot.com/mua-ban-quan-phu-nhuan-tp-ho-chi-minh/120475462.htm
64,120475469,https://www.nhatot.com/mua-ban-quan-12-tp-ho-chi-minh/120475469.htm
65,120475495,https://www.nhatot.com/mua-ban-quan-7-tp-ho-chi-minh/120475495.htm
66,120237070,https://www.nhatot.com/mua-ban-quan-binh-thanh-tp-ho-chi-minh/120237070.htm
67,115627773,https://www.nhatot.com/mua-ban-huyen-can-giuoc-long-an/115627773.htm
68,119878369,https://www.nhatot.com/mua-ban-thanh-pho-thu-duc-tp-ho-chi-minh/119878369.htm
69,114735438,https://www.nhatot.com/mua-ban-huyen-duc-hoa-long-an/114735438.htm
70,120120986,https://www.nhatot.com/mua-ban-huyen-binh-chanh-tp-ho-chi-minh/120120986.htm
71,120449218,https://www.nhatot.com/mua-ban-thanh-pho-di-an-binh-duong/120449218.htm
72,118017215,https://www.nhatot.com/mua-ban-huyen-hoc-mon-tp-ho-chi-minh/118017215.htm
73,120302944,https://www.nhatot.com/mua-ban-thanh-pho-thu-duc-tp-ho-chi-minh/120302944.htm
74,120373374,https://www.nhatot.com/mua-ban-quan-12-tp-ho-chi-minh/120373374.htm
75,120475441,https://www.nhatot.com/mua-ban-quan-8-tp-ho-chi-minh/120475441.htm
76,120323068,https://www.nhatot.com/mua-ban-quan-3-tp-ho-chi-minh/120323068.htm#px=SR-special_display_ad-[PO-8][PL-default]
77,119992819,https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/119992819.htm#px=SR-special_display_ad-[PO-13][PL-default]
78,120475444,https://www.nhatot.com/mua-ban-quan-12-tp-ho-chi-minh/120475444.htm#px=SR-special_display_ad-[PO-2][PL-default]
79,120066033,https://www.nhatot.com/mua-ban-quan-go-vap-tp-ho-chi-minh/120066033.htm
80,115641106,https://www.nhatot.com/mua-ban-huyen-duc-hoa-long-an/115641106.htm
81,120475440,https://www.nhatot.com/mua-ban-huyen-an-lao-hai-phong/120475440.htm
82,118986250,https://www.nhatot.com/mua-ban-huyen-go-dau-tay-ninh/118986250.htm#px=SR-special_display_ad-[PO-10][PL-default]
83,118163575,https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/118163575.htm
84,119560388,https://www.nhatot.com/mua-ban-quan-binh-tan-tp-ho-chi-minh/119560388.htm#px=SR-special_display_ad-[PO-14][PL-default]
85,119098953,https://www.nhatot.com/mua-ban-quan-12-tp-ho-chi-minh/119098953.htm
86,120475414,https://www.nhatot.com/mua-ban-quan-binh-tan-tp-ho-chi-minh/120475414.htm
87,120364917,https://www.nhatot.com/mua-ban-quan-10-tp-ho-chi-minh/120364917.htm
88,120269122,https://www.nhatot.com/mua-ban-thanh-pho-thu-duc-tp-ho-chi-minh/120269122.htm
89,120368256,https://www.nhatot.com/mua-ban-dat-thanh-pho-buon-ma-thuot-dak-lak/120368256.htm#px=SR-special_display_ad-[PO-4][PL-default]
90,120475364,https://www.nhatot.com/mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/120475364.htm
91,114337592,https://www.nhatot.com/mua-ban-can-ho-chung-cu-thanh-pho-di-an-binh-duong/114337592.htm
92,120336040,https://www.nhatot.com/mua-ban-nha-dat-quan-binh-thanh-tp-ho-chi-minh/120336040.htm#px=SR-special_display_ad-[PO-12][PL-default]
93,120422351,https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120422351.htm#px=SR-special_display_ad-[PO-20][PL-default]
94,120475360,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120475360.htm
95,120120986,https://www.nhatot.com/mua-ban-nha-dat-huyen-binh-chanh-tp-ho-chi-minh/120120986.htm
96,120475400,https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120475400.htm#px=SR-special_display_ad-[PO-2][PL-default]
97,120475375,https://www.nhatot.com/mua-ban-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120475375.htm
98,120475367,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/120475367.htm
99,118048756,https://www.nhatot.com/mua-ban-nha-dat-quan-ninh-kieu-can-tho/118048756.htm
100,120475366,https://www.nhatot.com/mua-ban-nha-dat-quan-7-tp-ho-chi-minh/120475366.htm#px=SR-special_display_ad-[PO-15][PL-default]
101,120249680,https://www.nhatot.com/mua-ban-nha-dat-huyen-duc-hoa-long-an/120249680.htm
102,120475395,https://www.nhatot.com/mua-ban-nha-dat-quan-tan-binh-tp-ho-chi-minh/120475395.htm
103,118319204,https://www.nhatot.com/mua-ban-dat-thanh-pho-bien-hoa-dong-nai/118319204.htm
104,120475399,https://www.nhatot.com/mua-ban-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120475399.htm
105,120161447,https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120161447.htm
106,120475365,https://www.nhatot.com/mua-ban-nha-dat-quan-10-tp-ho-chi-minh/120475365.htm
107,120454407,https://www.nhatot.com/mua-ban-nha-dat-quan-7-tp-ho-chi-minh/120454407.htm
108,120309955,https://www.nhatot.com/mua-ban-nha-dat-quan-12-tp-ho-chi-minh/120309955.htm
109,120475339,https://www.nhatot.com/mua-ban-dat-huyen-dat-do-ba-ria-vung-tau/120475339.htm
110,119472971,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/119472971.htm
111,120475314,https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120475314.htm
112,120271110,https://www.nhatot.com/mua-ban-dat-quan-lien-chieu-da-nang/120271110.htm
113,120475324,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/120475324.htm
114,120451215,https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-khe-da-nang/120451215.htm
115,120475347,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120475347.htm#px=SR-special_display_ad-[PO-9][PL-default]
116,120323225,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-bien-hoa-dong-nai/120323225.htm#px=SR-special_display_ad-[PO-20][PL-default]
117,118074660,https://www.nhatot.com/mua-ban-dat-huyen-hoc-mon-tp-ho-chi-minh/118074660.htm#px=SR-special_display_ad-[PO-12][PL-default]
118,120475351,https://www.nhatot.com/mua-ban-dat-huyen-cu-chi-tp-ho-chi-minh/120475351.htm
119,119613818,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-bien-hoa-dong-nai/119613818.htm
120,120422349,https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120422349.htm
121,120475344,https://www.nhatot.com/mua-ban-nha-dat-quan-12-tp-ho-chi-minh/120475344.htm
122,120475354,https://www.nhatot.com/mua-ban-dat-huyen-nhon-trach-dong-nai/120475354.htm
123,120475333,https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120475333.htm
124,120341581,https://www.nhatot.com/mua-ban-nha-dat-huyen-binh-chanh-tp-ho-chi-minh/120341581.htm
125,120392994,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-bien-hoa-dong-nai/120392994.htm
126,120390048,https://www.nhatot.com/mua-ban-dat-huyen-cu-chi-tp-ho-chi-minh/120390048.htm
127,120475352,https://www.nhatot.com/mua-ban-nha-dat-quan-12-tp-ho-chi-minh/120475352.htm
128,120119811,https://www.nhatot.com/mua-ban-nha-dat-quan-12-tp-ho-chi-minh/120119811.htm
129,120165899,https://www.nhatot.com/mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/120165899.htm#px=SR-special_display_ad-[PO-7][PL-default]
130,119868247,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/119868247.htm
131,120448667,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/120448667.htm
132,118089732,https://www.nhatot.com/mua-ban-dat-huyen-cu-chi-tp-ho-chi-minh/118089732.htm
133,120475305,https://www.nhatot.com/mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/120475305.htm
134,120305244,https://www.nhatot.com/mua-ban-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120305244.htm
135,120323179,https://www.nhatot.com/mua-ban-nha-dat-huyen-duc-hoa-long-an/120323179.htm
136,120475296,https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120475296.htm#px=SR-special_display_ad-[PO-6][PL-default]
137,111615451,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/111615451.htm
138,116715435,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/116715435.htm
139,120422325,https://www.nhatot.com/mua-ban-dat-huyen-duc-hoa-long-an/120422325.htm
140,118458682,https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-khe-da-nang/118458682.htm
141,120116129,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/120116129.htm#px=SR-special_display_ad-[PO-10][PL-default]
142,120475297,https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120475297.htm
143,120135018,https://www.nhatot.com/mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/120135018.htm
144,120339044,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120339044.htm
145,115180297,https://www.nhatot.com/mua-ban-dat-quan-go-vap-tp-ho-chi-minh/115180297.htm
146,120397282,https://www.nhatot.com/mua-ban-nha-dat-quan-7-tp-ho-chi-minh/120397282.htm#px=SR-special_display_ad-[PO-19][PL-default]
147,118981867,https://www.nhatot.com/mua-ban-dat-thanh-pho-di-an-binh-duong/118981867.htm
148,120475300,https://www.nhatot.com/mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/120475300.htm
149,120475258,https://www.nhatot.com/mua-ban-nha-dat-huyen-vinh-cuu-dong-nai/120475258.htm
150,120475265,https://www.nhatot.com/mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/120475265.htm
151,120475264,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120475264.htm#px=SR-special_display_ad-[PO-6][PL-default]
152,117083660,https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-khe-da-nang/117083660.htm
153,119830502,https://www.nhatot.com/mua-ban-nha-dat-huyen-binh-chanh-tp-ho-chi-minh/119830502.htm
154,120165760,https://www.nhatot.com/mua-ban-dat-huyen-hoa-vang-da-nang/120165760.htm#px=SR-special_display_ad-[PO-3][PL-default]
155,120475244,https://www.nhatot.com/mua-ban-nha-dat-huyen-hoc-mon-tp-ho-chi-minh/120475244.htm
156,119096623,https://www.nhatot.com/mua-ban-nha-dat-quan-ngu-hanh-son-da-nang/119096623.htm
157,120475243,https://www.nhatot.com/mua-ban-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120475243.htm
158,120475262,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/120475262.htm
159,120323179,https://www.nhatot.com/mua-ban-nha-dat-huyen-duc-hoa-long-an/120323179.htm
160,119934478,https://www.nhatot.com/mua-ban-nha-dat-quan-hai-chau-da-nang/119934478.htm
161,118768977,https://www.nhatot.com/mua-ban-nha-dat-quan-binh-thanh-tp-ho-chi-minh/118768977.htm
162,120475259,https://www.nhatot.com/mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/120475259.htm
163,119904637,https://www.nhatot.com/mua-ban-nha-dat-quan-12-tp-ho-chi-minh/119904637.htm
164,120285932,https://www.nhatot.com/mua-ban-dat-thanh-pho-dong-xoai-binh-phuoc/120285932.htm#px=SR-special_display_ad-[PO-20][PL-default]
165,120296496,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120296496.htm
166,116520656,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/116520656.htm
167,120449019,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120449019.htm#px=SR-special_display_ad-[PO-14][PL-default]
168,119961576,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/119961576.htm
169,120475223,https://www.nhatot.com/mua-ban-dat-thanh-pho-di-an-binh-duong/120475223.htm
170,114274506,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/114274506.htm#px=SR-special_display_ad-[PO-14][PL-default]
171,119935647,https://www.nhatot.com/mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/119935647.htm
172,120475232,https://www.nhatot.com/mua-ban-dat-thanh-pho-buon-ma-thuot-dak-lak/120475232.htm
173,119709151,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/119709151.htm#px=SR-special_display_ad-[PO-5][PL-default]
174,120285932,https://www.nhatot.com/mua-ban-dat-thanh-pho-dong-xoai-binh-phuoc/120285932.htm#px=SR-special_display_ad-[PO-1][PL-default]
175,120135379,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120135379.htm
176,120475233,https://www.nhatot.com/mua-ban-dat-thanh-pho-thu-dau-mot-binh-duong/120475233.htm
177,120399478,https://www.nhatot.com/mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/120399478.htm
178,120151478,https://www.nhatot.com/mua-ban-nha-dat-quan-binh-thanh-tp-ho-chi-minh/120151478.htm
179,120008289,https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tan-phu-tp-ho-chi-minh/120008289.htm
180,118857124,https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/118857124.htm
181,120475227,https://www.nhatot.com/mua-ban-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120475227.htm
182,118565453,https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-son-tra-da-nang/118565453.htm
183,120192822,https://www.nhatot.com/mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/120192822.htm
184,118352425,https://www.nhatot.com/mua-ban-dat-quan-lien-chieu-da-nang/118352425.htm
185,115917535,https://www.nhatot.com/mua-ban-nha-dat-huyen-nha-be-tp-ho-chi-minh/115917535.htm
